Perplexity,LossAfter,MeanKLBefore,Iteration,MaxReturn,LossBefore,dLoss,MinReturn,AverageReturn,Entropy,ExplainedVariance,AverageDiscountedReturn,MeanKL,NumTrajs,AveragePolicyStd,StdReturn
0.0355551821564,-0.000581097809736,0.0,121,-1.82556037825,4.5696136086e-16,0.000581097809737,-2.14647085856,-1.97974642258,-3.33666936243,-35.6954386646,-1.97190648926,0.0952701943536,1334,0.291177307747,0.0945203028131
0.0349193875044,-0.0938005917422,0.0,122,-1.82936529332,1.77878770628e-15,0.0938005917422,-2.16260158164,-1.97502924048,-3.35471308813,0.99101068734,-1.96726621814,0.0571936725099,1334,0.288377614659,0.0936565286024
0.0346977209519,-0.019480156654,0.0,123,-1.8250768547,4.31870896144e-15,0.019480156654,-11069.0282761,-26.5330947477,-3.36108127281,1.7199618203e-06,-26.0363712858,0.084136379213,1334,0.28648785843,517.753708623
0.0341384069699,-0.0169658562247,0.0,124,-1.8230217758,-2.04876152449e-15,0.0169658562247,-11114.5811312,-26.7359405284,-3.37733222439,-0.00472719029673,-26.2352376972,0.0963090118893,1334,0.284431840222,521.899323078
0.0336636398892,-0.0137243411545,0.0,125,-1.81558417453,1.63518277157e-15,0.0137243411545,-10723.3985355,-9.98688776351,-3.39133695913,-0.0059635206742,-9.81937406138,0.0632479509651,1334,0.28505804204,293.435556762
0.0335296832284,-0.00606313762387,0.0,126,-1.81480254779,3.12707963804e-15,0.00606313762387,-2.18398134632,-1.9475946191,-3.39532416596,-279.689395068,-1.94006878257,0.0726066860761,1334,0.283923555589,0.0900182599887
0.0339901019812,-0.0849488197434,0.0,127,-1.82260008718,-7.40960127948e-16,0.0849488197434,-2.1349813648,-1.95371072684,-3.38168591495,0.990844514395,-1.94614214731,0.0916217322258,1334,0.284916769066,0.0941476897567
0.0336873381985,-0.0218652415895,0.0,128,-1.81447362025,5.933948915e-15,0.0218652415895,-11168.9085812,-43.4339885699,-3.39063323334,2.13254827575e-07,-42.6007104738,0.0774016167084,1334,0.282382802511,676.565091001
0.0333726979253,-0.0127172594022,0.0,129,-1.81248219685,2.23250588847e-15,0.0127172594022,-11094.6059576,-10.245944696,-3.40001714066,-0.00867376854233,-10.0730348477,0.0708699636552,1334,0.282950121342,303.595663869
0.0329548220514,-0.0171303929073,0.0,130,-1.80796677428,1.74751760344e-15,0.0171303929073,-11082.8704358,-18.5312964519,-3.41261768424,-0.00216229355311,-18.1935689972,0.095044767429,1334,0.281019007323,428.323609551
0.0326893294668,-0.0150075968685,0.0,131,-1.81879555139,3.51732913437e-15,0.0150075968685,-11033.7468814,-18.2933210716,-3.42070657033,-0.0018925720299,-17.960310284,0.0871616020228,1334,0.280801854642,422.28102504
0.0322579385214,-0.0236420141065,0.0,132,-1.81129755781,-5.37440046378e-16,0.0236420141065,-2.12859454328,-1.92994121084,-3.43399111033,-210.315612053,-1.92257850908,0.0635089683458,1334,0.281116343216,0.0850453425017
0.0322991396912,-0.0267217266772,0.0,133,-1.79957837246,-5.56532581139e-15,0.0267217266771,-2.13226142486,-1.92637866463,-3.43271468405,0.992233808728,-1.91906205177,0.0675785238414,1334,0.280945303864,0.0840609879743
0.0314765500238,-0.0198321747014,0.0,134,-1.80683585183,-4.47882541205e-15,0.0198321747014,-2.12900127994,-1.92354628672,-3.45851245408,0.993037609472,-1.91619918308,0.0821468221003,1334,0.273970355684,0.080040025133
0.030418791689,-0.0188270515406,0.0,135,-1.81542679223,2.79555759684e-16,0.0188270515406,-10727.1162632,-9.9611893437,-3.49269471388,6.02188495546e-06,-9.79376483574,0.0691428847471,1334,0.264621198809,293.538083915
0.0302731677477,-0.00282561567148,0.0,136,-1.81928147403,6.9458293301e-17,0.00282561567148,-2.12873296482,-1.92156508998,-3.49749351168,-114.401830559,-1.91417611051,0.0835024467055,1334,0.263716379148,0.0760434506919
0.0302541251669,-0.0352047350155,0.0,137,-1.81879137924,-1.49309322749e-16,0.0352047350155,-10702.9311926,-49.7422580909,-3.49812273465,-5.60254818094e-08,-48.7832506234,0.0567521582751,1334,0.264101853667,711.473841503
0.0301425916199,-0.0423470926665,0.0,138,-1.81567763718,1.12536999543e-15,0.0423470926665,-2.13363523248,-1.91800184217,-3.50181610342,-8022.88591587,-1.91069791729,0.0696519626065,1334,0.26300265452,0.0760664059424
0.0302467951432,-0.0179029383251,0.0,139,-1.81098342616,3.34852953017e-15,0.0179029383251,-2.1249628964,-1.92094354357,-3.4983650458,0.992996553159,-1.91360521257,0.0755019714658,1334,0.262493821991,0.0794112659004
0.0289497562558,-0.015727728374,0.0,140,-1.81583787917,-7.16079676606e-15,0.015727728374,-2.14032711982,-1.92041673474,-3.54219349449,0.993428164012,-1.91305013658,0.0933573557575,1334,0.2518502454,0.0773123984517
0.0280243576252,-0.00197169495692,0.0,141,-1.81584282064,3.34616281599e-15,0.00197169495692,-11147.174201,-26.6633709543,-3.57468123178,9.42702185203e-07,-26.1635824859,0.0078729488735,1334,0.244112815519,521.256035819
0.0277396973712,-0.017835394065,0.0,142,-1.81699590101,1.57075179533e-15,0.017835394065,-11012.6727638,-34.63769473,-3.58489077363,-0.00161067096719,-33.9792081806,0.0619665819868,1334,0.24407600672,596.636140721
0.0275394751327,-0.0262897618402,0.0,143,-1.81676264181,-5.78164868971e-16,0.0262897618402,-2.13014689169,-1.91458424923,-3.59213484423,-857.783838925,-1.90723598648,0.0850441323688,1334,0.244282320829,0.071519976154
0.0276927996131,-0.0194733796027,0.0,144,-1.81474320342,1.96410922952e-15,0.0194733796027,-10978.9871649,-33.8951461292,-3.58658284134,7.23375748968e-07,-33.2514135416,0.0597939456288,1334,0.244741906842,583.250844726
0.0274300748507,-0.0238446752715,0.0,145,-1.81349088406,-5.99448304865e-15,0.0238446752715,-10904.2335356,-18.0036378432,-3.59611524525,-0.000434074489454,-17.6761616771,0.0687476517066,1334,0.243122713784,415.289987978
0.0266617947253,-0.0083268176092,0.0,146,-1.81607067654,-1.68348107957e-15,0.0083268176092,-11147.507426,-51.5354869333,-3.62452364747,-0.000212909280114,-50.5409052832,0.0431978133427,1334,0.239731270161,738.094895862
0.0263627131304,-0.0191968411249,0.0,147,-1.81035818213,4.15463238247e-16,0.0191968411249,-11166.8463008,-26.8011191243,-3.63580464861,0.000189591968797,-26.298764919,0.0835513156291,1334,0.239539983375,523.987597833
0.0261184367432,-0.00556848727735,0.0,148,-1.81480398714,5.29124210297e-15,0.00556848727736,-11146.6593224,-10.2733916252,-3.6451138254,-0.00141162907366,-10.0998996304,0.0712866195657,1334,0.239649187032,305.020628034
0.0259277986086,-0.0144233822462,0.0,149,-1.81297945154,2.02775216796e-15,0.0144233822462,-11113.2406943,-26.2090636755,-3.65243958051,0.000433142417278,-25.7184749878,0.069842668445,1334,0.239748488704,511.705739215
0.025714837469,-0.0154646809233,0.0,150,-1.80496161479,1.92229901273e-15,0.0154646809233,-11064.2069693,-18.4139475598,-3.66068712025,-0.00709686428848,-18.0785411418,0.0713516404057,1334,0.238436614507,425.582963173
0.0251896333322,-0.0121851290939,0.0,151,-1.81144559494,9.59221457886e-16,0.0121851290939,-11128.9467743,-10.2605756022,-3.68132274481,-0.000375117044529,-10.087383242,0.0903422953871,1334,0.238150883418,304.535841987
0.0248357342552,-0.0407099729966,0.0,152,-1.81310935988,-2.14482216207e-15,0.0407099729966,-2.12804261593,-1.91798426686,-3.69547176552,-52.5866836461,-1.91075405438,0.0592450077747,1334,0.238576940057,0.0783440177662
0.0248631854664,-0.0157005690761,0.0,153,-1.81232186337,-3.32238470729e-15,0.0157005690761,-11081.5885805,-18.3676927102,-3.69436706489,2.78719715785e-06,-18.0330367354,0.0631922331247,1334,0.238306268719,424.757303838
0.024678227013,-0.0147989724473,0.0,154,-1.80620550798,-2.92092409452e-16,0.0147989724473,-2.12742538342,-1.91033060374,-3.70183392154,-1250.31475034,-1.90318025078,0.0876146312856,1334,0.238014151468,0.0767487338344
0.0245401732488,-0.0210820646091,0.0,155,-1.80746877055,-8.2521341917e-16,0.0210820646091,-11189.5930887,-43.2949824749,-3.70744377987,2.61431097215e-07,-42.4642598924,0.0933071408059,1334,0.237427756711,674.762110589
0.0240438247685,-0.0157512131644,0.0,156,-1.80972692129,9.65744226218e-16,0.0157512131644,-2.12302265779,-1.91024852027,-3.72787708178,-712.860778823,-1.90305238817,0.0593430055804,1334,0.236678689377,0.0762573291425
0.0240509856191,-0.0092227572468,0.0,157,-1.80365924333,4.34849314922e-15,0.00922275724681,-11074.6931145,-10.2064748139,-3.72757930119,5.39703659008e-06,-10.0341386668,0.0493291210729,1334,0.236380977716,303.051338902
0.0239598160492,-0.0248040920544,0.0,158,-1.80000999732,-1.57541326866e-15,0.0248040920544,-11121.5631424,-34.991935295,-3.73137718318,-0.000216999263551,-34.3263785977,0.0621562375198,1334,0.236803815142,603.306717413
0.0238770320288,-0.0151922101068,0.0,159,-1.80833896191,1.39055295126e-15,0.0151922101068,-2.13026657301,-1.90939137499,-3.73483828508,-1198.56953511,-1.9022017558,0.0591902183796,1334,0.23695323899,0.0755584820241
0.0238749067053,-0.0151999653072,0.0,160,-1.80158046143,-3.35281042199e-16,0.0151999653072,-10702.8538121,-9.9297282271,-3.73492730026,5.9607095666e-06,-9.76289241965,0.0999924253636,1334,0.237209377985,292.874408162
0.0238089384493,-0.0249330637647,0.0,161,-1.7987577739,-5.54834095265e-19,0.0249330637647,-2.1285587177,-1.90561733006,-3.73769420371,-132.850480943,-1.8984452785,0.0709895286536,1334,0.236679307257,0.0770626205675
0.023854786777,-0.0251283084251,0.0,162,-1.80105925768,-9.0853389557e-16,0.0251283084251,-2.12183876585,-1.89881447607,-3.73577037835,0.993576920501,-1.89167593798,0.0821658298275,1334,0.236644214799,0.0744447335339
0.0234000231378,-0.000959107898421,0.0,163,-1.80204597825,6.81989239361e-15,0.000959107898428,-11185.8874119,-26.8416019058,-3.75501826782,1.15241975496e-06,-26.3380811313,0.0044098447856,1334,0.231847251673,525.427034562
0.0230679934196,-0.0189357705656,0.0,164,-1.80053861594,6.92441620173e-16,0.0189357705656,-11181.4503256,-43.3866992641,-3.76930918849,4.26343685823e-05,-42.5539116547,0.0439565416345,1334,0.230924770024,676.461232367
0.0228921208316,-0.0120209276357,0.0,165,-1.79209092361,-3.36559241246e-15,0.0120209276357,-11103.7268176,-26.6424866529,-3.77696249612,-0.000336661712499,-26.1428685756,0.059338550096,1334,0.231153799643,521.2720188
0.0226322066832,-0.0304572909311,0.0,166,-1.797805871,-5.57949141939e-15,0.0304572909311,-11220.9966774,-68.2053404261,-3.78838131268,-0.000922528911778,-66.8786303057,0.0895939082076,1334,0.231698331269,853.746982863
0.022032608679,-0.0179971726311,0.0,167,-1.80194354424,-6.7606534508e-16,0.0179971726311,-10507.8916672,-9.76958621946,-3.81523171034,-0.0212644067879,-9.60576376686,0.0506478711236,1334,0.231245266259,287.538866997
0.0219217009205,-0.03247366502,0.0,168,-1.79789690531,-2.23265239935e-15,0.03247366502,-2.1209672202,-1.8957960988,-3.82027822318,-365.64639151,-1.888722245,0.0964291709898,1334,0.230317094284,0.0742983111876
0.0219538417384,-0.0449507764113,0.0,169,-1.7987731331,-1.74770312609e-15,0.0449507764113,-2.12611067969,-1.89144427574,-3.81881313252,0.994017742547,-1.8844133109,0.0733320380334,1334,0.230557391606,0.0726313813819
0.0203430888966,-0.0172075515601,0.0,170,-1.79989487562,-3.80773623526e-15,0.0172075515601,-2.14131968243,-1.88407584685,-3.89501403673,0.994968058997,-1.87699155056,0.0766722394008,1334,0.214585427367,0.0655910604285
0.0193011787441,-0.0150121187325,0.0,171,-1.804376743,2.63957119253e-16,0.0150121187325,-2.10457634328,-1.87792051152,-3.94758911011,0.995699487965,-1.8708695412,0.0433950755211,1334,0.203921284446,0.0593368934013
0.0187289789143,-0.00927984010618,0.0,172,-1.80022337045,1.88816392868e-15,0.00927984010619,-2.13538155354,-1.87926716677,-3.97768328007,0.995700459293,-1.87220038941,0.075089097614,1334,0.198336279242,0.0609397847211
0.0175001375328,-0.0194073896221,0.0,173,-1.80775756665,6.91300742565e-16,0.0194073896221,-2.10826354645,-1.87333798821,-4.04554653907,0.996976532272,-1.86630029589,0.0440717484941,1334,0.186168154902,0.0501396391037
0.0168171990963,-0.0105801253456,0.0,174,-1.80225843136,-3.79665775885e-15,0.0105801253456,-11016.7191556,-10.13400787,-4.08535316052,5.56888431236e-06,-9.9626112837,0.0674903407895,1334,0.17901232321,301.465438764
0.0167247010742,-0.0113132715311,0.0,175,-1.80458774343,1.66089586418e-15,0.0113132715311,-2.09617616491,-1.87307860311,-4.09086854612,-46.3259549167,-1.8660007995,0.0592944022697,1334,0.178898876206,0.0474667062656
0.0166833443345,-0.0347248809951,0.0,176,-1.80596535022,1.33239420108e-15,0.0347248809951,-2.08236071759,-1.86939267073,-4.09334440248,0.997105965104,-1.86232510888,0.0724096950965,1334,0.178477403061,0.0482960957599
0.0152074755195,-0.00813909375071,0.0,177,-1.80810432136,6.33808053378e-15,0.00813909375071,-11002.9040812,-10.116950436,-4.18596816154,5.38438977749e-06,-9.94578558462,0.0764101860188,1334,0.162716213121,301.087515654
0.0150474878389,-0.016434027094,0.0,178,-1.80906832034,2.34596686016e-15,0.016434027094,-10818.7468495,-26.0485351862,-4.19654422272,-0.000722587680049,-25.5602473005,0.0952577636905,1334,0.162665467,509.415509475
0.014983604721,-0.0109944545354,0.0,179,-1.80497893222,1.14484467217e-15,0.0109944545354,-2.12177762913,-1.86265388639,-4.20079869426,-1176.61866164,-1.85563843117,0.0459636838559,1334,0.162097423024,0.0403866244674
0.0149617987311,-0.0094622317826,0.0,180,-1.80429220589,3.44617859708e-15,0.00946223178261,-11131.2161124,-10.2043404748,-4.20225507763,5.36009852981e-06,-10.0313163215,0.067260794012,1334,0.162166137642,304.599530673
0.0146140376194,-0.0107885797584,0.0,181,-1.80319637174,-7.78765136114e-16,0.0107885797584,-2.0975268468,-1.8624189805,-4.22577273141,-58.766778059,-1.85536726471,0.0593166784936,1334,0.162242431896,0.0444749034007
0.0146911324581,-0.00435119113291,0.0,182,-1.8045416027,3.43951365251e-15,0.00435119113292,-2.10481558478,-1.86191269325,-4.22051120136,0.997481214377,-1.85486105991,0.0630802703567,1334,0.163155864343,0.0450997269517
0.0142846397541,-0.0136014896879,0.0,183,-1.8050957085,1.10191091634e-15,0.0136014896879,-2.09528457413,-1.85832274983,-4.24857046209,0.998126695611,-1.85127792429,0.0453198851754,1334,0.158651695233,0.0380573569094
0.0135463531421,-0.0209253123274,0.0,184,-1.80684764924,-4.92288861405e-15,0.0209253123274,-11084.242418,-18.4348281315,-4.30163790868,1.86474062402e-06,-18.0979030867,0.0937129039085,1334,0.150276229668,427.829380036
0.013472142953,-0.00577784536494,0.0,185,-1.79881312606,-6.55634966607e-15,0.00577784536493,-10894.4836785,-10.0235131847,-4.30713121042,-0.00239608388192,-9.85398288654,0.0461889546721,1334,0.150206627711,298.120487952
0.0133071552073,-0.018271651571,0.0,186,-1.80281582317,-9.35687747108e-15,0.018271651571,-10955.4546588,-10.0692459369,-4.31945340291,-0.000452372845443,-9.89880514762,0.0494924858423,1334,0.149585442066,299.789203523
0.0131193067708,-0.011677710834,0.0,187,-1.79770293262,1.16924696922e-15,0.011677710834,-11055.7211582,-10.1423007351,-4.33367033445,-0.000377948893533,-9.97041858881,0.0867862252376,1334,0.149580249464,302.533456537
0.0130036238708,-0.0319609188715,0.0,188,-1.80340608046,1.05840152013e-15,0.0319609188715,-2.10743280912,-1.85586036095,-4.34252720108,-48.6115709064,-1.84887629988,0.0888014345458,1334,0.149566562637,0.0390733517503
0.013010026168,-0.0142320240827,0.0,189,-1.80231850449,-5.10255949881e-15,0.0142320240827,-2.09828903731,-1.85808271283,-4.34203497509,0.997997387542,-1.85105972199,0.0481101376893,1334,0.14971484538,0.0401147572507
0.0128394771321,-0.0403892565419,0.0,190,-1.80680599092,-3.14479965196e-16,0.0403892565419,-11218.5743535,-51.7920786205,-4.35523070335,-1.78009405882e-07,-50.7913552855,0.0895117888057,1334,0.147732643012,742.916719591
0.0126610124269,-0.00833956186147,0.0,191,-1.80491817964,-9.32121280045e-17,0.00833956186147,-2.08109026516,-1.85863459371,-4.36922789493,-21590.4825266,-1.85154743661,0.0507616344137,1334,0.145968485395,0.038076906689
0.0126686542045,-0.0142889855634,0.0,192,-1.80635318594,-3.75456318959e-15,0.0142889855634,-2.06785441634,-1.85723780713,-4.36862450935,0.998434625133,-1.85018098962,0.0985880198397,1334,0.14591624493,0.0345652875637
0.0125529346152,-0.0583279239314,0.0,193,-1.80657015891,4.76336861009e-15,0.0583279239314,-2.03077542917,-1.85948782064,-4.37780080686,0.998390477954,-1.8524001439,0.0793963471321,1334,0.144598613237,0.0354200383507
0.0113339513739,-0.0198753561489,0.0,194,-1.81186442435,-1.03380832547e-14,0.0198753561488,-10841.4523001,-18.0659487685,-4.47995251153,2.07770577176e-06,-17.7362368432,0.052502153806,1334,0.130566375885,418.406619901
0.0112938758944,-9.56756366607e-05,0.0,195,-1.80886602492,4.13490109496e-15,9.56756366649e-05,-2.05781920154,-1.85269739313,-4.48349465643,-975.717902709,-1.84561822719,0.0583139502396,1334,0.130365604838,0.0317445664368
0.0112737027634,-0.0101320923735,0.0,196,-1.80611603776,1.60665389594e-15,0.0101320923735,-2.02166096477,-1.85097195589,-4.48528245446,0.998885682162,-1.84390809313,0.0517519156031,1334,0.130090635458,0.0289077286114
0.0109398984592,-0.0397890101523,0.0,197,-1.80682212228,1.23214885737e-14,0.0397890101524,-2.05493944711,-1.85020340551,-4.51533876364,0.998988212431,-1.84314112191,0.0521808873391,1334,0.126495960165,0.0272757672315
0.0098842189827,-0.00797779563829,0.0,198,-1.80619734233,6.00922082931e-15,0.0079777956383,-2.00315947586,-1.84808308456,-4.61681583583,0.999132574553,-1.84103384883,0.0632992159003,1334,0.114297843002,0.025174955252
0.00945140777398,-0.0134559710884,0.0,199,-1.81050987054,-3.09793350948e-15,0.0134559710884,-11124.4865121,-35.071978369,-4.66159157778,6.16811503984e-07,-34.4037677773,0.0963619734354,1334,0.10932448573,605.877437796
0.00940634880346,-0.0287585613039,0.0,200,-1.81013710053,-6.59897479544e-15,0.0287585613039,-1.97187736675,-1.84343947667,-4.66637041307,-711.94046153,-1.83642034608,0.0999051231198,1334,0.109305891638,0.0203211952128
0.00941429909025,-0.0892882734515,0.0,201,-1.80768959106,-1.52508981622e-15,0.0892882734515,-1.96868603767,-1.84275066081,-4.66552556571,0.999302780568,-1.83573322162,0.0933530071279,1334,0.109307516668,0.0217702485483
0.00880742917143,-0.0812488645619,0.0,202,-1.80326134387,-5.21693854755e-15,0.0812488645619,-1.9967321128,-1.8366240151,-4.73215968963,0.999371526475,-1.82963514221,0.0793026523308,1334,0.102606686682,0.0205055025578
0.0084228860895,-0.0535449333266,0.0,203,-1.79838772583,-1.02240943237e-14,0.0535449333266,-1.94831958419,-1.83217620642,-4.77680274349,0.999451646624,-1.82522837491,0.0984149111292,1334,0.0982566097849,0.0189469904073
0.00791155711719,-0.0553556653089,0.0,204,-1.79857842629,-1.65869560022e-15,0.0553556653089,-1.94265932834,-1.82921925482,-4.83943066232,0.999573757288,-1.82225957667,0.0681206235715,1334,0.0927676349635,0.0161618031316
0.00764053695484,-0.00599305843797,0.0,205,-1.79383284386,-1.06608181109e-14,0.00599305843796,-1.92201555739,-1.82595761953,-4.87428739623,0.999550733593,-1.81906723038,0.0453135232105,1334,0.0896161192056,0.0164148148666
0.00748299577303,-0.0119408209585,0.0,206,-1.7938783504,2.56888532879e-15,0.0119408209585,-11036.6117788,-26.5419650609,-4.89512206276,1.08782602914e-06,-26.0432078871,0.0774895996558,1334,0.0876993121001,520.608870502
0.00743033428077,-0.00189722079726,0.0,207,-1.79247230756,-5.165262687e-15,0.00189722079726,-11112.6048732,-18.4487864866,-4.90218443058,-0.00536554564574,-18.1110457755,0.0190553650445,1334,0.0874592952183,429.031338816
0.00731730785432,-0.018749112782,0.0,208,-1.7855991487,-8.36238319415e-15,0.0187491127819,-11116.8624092,-26.7392957268,-4.91751279812,1.76856077309e-05,-26.2365616337,0.0664167596332,1334,0.0877642719948,524.813614561
0.00726066776282,-0.0127412529317,0.0,209,-1.78897014225,2.77529921694e-15,0.0127412529317,-11067.9852784,-10.1198400651,-4.92528347603,-6.82109324495e-05,-9.947824357,0.0960693912313,1334,0.0877798266718,302.869978475
0.0071007785313,-0.0212300051845,0.0,210,-1.78918359686,-2.78526715823e-15,0.0212300051845,-1.94229710483,-1.82178171826,-4.94755084865,-49.1592018886,-1.81485662366,0.0996098243539,1334,0.0879355403858,0.0163413147015
0.00709444465156,-0.0110183362304,0.0,211,-1.79187703053,-4.69280238246e-15,0.0110183362304,-11129.0410451,-43.2453487101,-4.94844324465,3.76151533366e-07,-42.4140487537,0.0605227947341,1334,0.0881095240109,675.375884449
0.00704726186079,-0.0266412934578,0.0,212,-1.78277638723,-5.37398433821e-15,0.0266412934578,-1.97945854044,-1.82077612911,-4.95511612614,-2943.14382298,-1.81382845905,0.0807252521165,1334,0.0880488584416,0.0199597347595
0.00703260868173,-0.0155952785455,0.0,213,-1.79340531135,3.22556962538e-15,0.0155952785455,-1.95793806248,-1.82165924872,-4.95719756351,0.999533400234,-1.81469652187,0.0604736227146,1334,0.0881987134322,0.0173335797139
0.0069521135168,-0.027271431633,0.0,214,-1.78814461658,4.83550397791e-15,0.027271431633,-11129.327965,-51.6060090829,-4.9687095625,6.62599235479e-08,-50.6083294404,0.0856773639969,1334,0.0871661674594,740.685418391
0.00689554067428,-0.00979465476912,0.0,215,-1.78899794011,-8.06451357468e-16,0.00979465476912,-1.92846572882,-1.81918175075,-4.9768803554,-1642.65170232,-1.81224036022,0.0773579608364,1334,0.0870498348055,0.0156674226102
0.00688654336049,-0.0105851899667,0.0,216,-1.79150750669,-2.63106922694e-15,0.0105851899667,-11009.7041845,-10.0722189916,-4.97818600918,5.10946491794e-06,-9.9010658971,0.0632900092516,1334,0.0869380409587,301.274989737
0.00684001315653,-0.0151190334648,0.0,217,-1.7911614059,-2.10275186679e-15,0.0151190334648,-1.94162333257,-1.82005307278,-4.98496562388,-303.670032551,-1.81311419183,0.0750899774119,1334,0.0868419930803,0.0165820273483
0.00679339157477,-0.118788651535,0.0,218,-1.78614169503,-8.83212221083e-15,0.118788651535,-1.96655140903,-1.81983710924,-4.99180496657,0.999651063504,-1.81289061651,0.0924379990474,1334,0.0865398192092,0.0147789626664
0.00630580380535,-0.126449364633,0.0,219,-1.78729470718,4.00794811854e-15,0.126449364633,-1.89996378854,-1.81502316382,-5.06628483072,0.999665143754,-1.80814119764,0.0793524042765,1334,0.0803005749643,0.0135457312295
0.00584961515416,-0.125492718451,0.0,220,-1.78661372481,5.68094630142e-15,0.125492718451,-1.88219877128,-1.80994025206,-5.14137940552,0.999730324655,-1.80310410326,0.0935803038417,1334,0.074770530277,0.0117712043212
0.00562518527877,-0.114051121836,0.0,221,-1.78285464808,5.93816738798e-15,0.114051121836,-1.8949630238,-1.80600208134,-5.18050139299,0.999738142336,-1.79921969092,0.0799191494229,1334,0.072177252806,0.0114917955252
0.00532653217434,-0.127669766707,0.0,222,-1.77825899943,-1.16076494299e-15,0.127669766707,-1.85950408463,-1.80148672552,-5.2350548765,0.999781352773,-1.79476144105,0.067638265745,1334,0.0683757370593,0.0102746608849
0.00514406341072,-0.140381287999,0.0,223,-1.76531065959,1.14907528215e-15,0.140381287999,-1.88573016069,-1.79757924635,-5.269911965,0.999783043778,-1.79089720297,0.0681200979109,1334,0.0661963867893,0.0110694002495
0.00507960442451,-0.0787410218825,0.0,224,-1.76822494081,4.56375317347e-15,0.0787410218825,-1.85560096861,-1.79392009413,-5.28252188961,0.999812570225,-1.78726174844,0.0527180845515,1334,0.0653234666546,0.0104207882494
0.00495016543613,-0.135828804977,0.0,225,-1.7621839841,-1.12187454063e-15,0.135828804977,-1.83456909376,-1.79072918797,-5.30833428152,0.99981723433,-1.78407887404,0.0723646255317,1334,0.063650442848,0.00998353243322
0.00488685524169,-0.150639787002,0.0,226,-1.76017594567,1.20073033642e-15,0.150639787002,-1.84027027314,-1.78724741865,-5.32120628223,0.999828036242,-1.7806388396,0.087307144702,1334,0.0628723314436,0.00968805179326
0.00480799495158,-0.162187398036,0.0,227,-1.75637431027,1.6237497215e-15,0.162187398036,-1.83133516634,-1.78270949896,-5.33747513175,0.999833177741,-1.77613099881,0.0887621507502,1334,0.0619181249062,0.00973558574939
0.00473632254169,-0.107239610214,0.0,228,-1.75720198565,3.76214967891e-15,0.107239610214,-1.82418997174,-1.77797434283,-5.35249427948,0.999842224634,-1.7714142791,0.0570295134444,1334,0.0610243522437,0.00931215972142
0.00459406113083,-0.151229824569,0.0,229,-1.75416224632,6.84809357036e-15,0.151229824569,-1.83621558939,-1.77503283207,-5.38299086814,0.999847503042,-1.76849238943,0.0879334345474,1334,0.0594592366896,0.00954430409316
0.0044222418825,-0.177549027585,0.0,230,-1.74991381159,-2.97618557041e-15,0.177549027585,-1.81488747319,-1.77095421039,-5.42110849825,0.999860536198,-1.76443788415,0.0671620836621,1334,0.0572476903863,0.0090157384789
0.00423131938804,-0.196398100915,0.0,231,-1.74160906615,-3.62733192919e-15,0.196398100915,-1.81344197173,-1.76639571368,-5.46524142249,0.999873137257,-1.75991642638,0.0962835145523,1334,0.0547264989805,0.00856457813184
0.00419350642854,-0.178312520644,0.0,232,-1.73915466566,2.11420537638e-14,0.178312520644,-1.82871838827,-1.76228479496,-5.47421803856,0.999871989223,-1.75584531945,0.0981448888635,1334,0.054232451698,0.00862979757654
0.0040563691149,-0.211880799756,0.0,233,-1.73445761927,1.39338537931e-14,0.211880799756,-1.79918597493,-1.75828552729,-5.50746701217,0.999877313517,-1.75187112154,0.0954823506404,1334,0.0523862089229,0.00871614802982
0.00402414639421,-0.16185110338,0.0,234,-1.72490197718,-3.85556224073e-14,0.16185110338,-1.79972443894,-1.75347771496,-5.51544246658,0.999881153881,-1.74710367431,0.0946664675583,1334,0.0519403935658,0.00841104334765
0.00384364399971,-0.191216699477,0.0,235,-1.72636047492,7.43072658765e-15,0.191216699477,-1.78417813464,-1.74994163097,-5.5613344041,0.999887011483,-1.74358447578,0.0805339349133,1334,0.0496186169768,0.00815784045082
0.00356939651007,-0.154016500096,0.0,236,-1.72170943682,-2.47894706872e-14,0.154016500096,-1.77886358328,-1.74573653907,-5.63535874228,0.999892690741,-1.73941363502,0.0720958497004,1334,0.0461451024,0.00777080329473
0.00323906143172,-0.156923563823,0.0,237,-1.72175144747,-2.73006116575e-14,0.156923563823,-1.78061978474,-1.74201186485,-5.73247167271,0.999907201817,-1.73572461656,0.067544702755,1334,0.0424374772551,0.00735652825681
0.0031646141329,-0.223242883157,0.0,238,-1.71485651441,1.40683178361e-14,0.223242883157,-1.76959950793,-1.73924185618,-5.75572414775,0.999912586161,-1.73297039779,0.096247386035,1334,0.0414418821447,0.00725132486044
0.00314058607172,-0.196160568525,0.0,239,-1.7130015141,-3.6781838611e-14,0.196160568525,-1.76853765199,-1.73407520364,-5.76334584943,0.999902840844,-1.72786035014,0.0675908264354,1334,0.04115799691,0.00736379205359
0.00312040394276,-0.229749755769,0.0,240,-1.70662808852,-7.29690060388e-15,0.229749755769,-1.76218597402,-1.73000925531,-5.76979281671,0.999906452127,-1.72383771959,0.0955369974538,1334,0.0409220491716,0.00729466758317
0.00307724787114,-0.181424902503,0.0,241,-1.70305429351,-4.82102107416e-15,0.181424902503,-1.75500865655,-1.72514718671,-5.78371962978,0.99990205336,-1.71902825804,0.0603737720409,1334,0.0403380051608,0.0073872791857
