"DriveNum","x","y","v","xped","yped","crash","rt","Rtotal"
7241,7,26,4,2,0,0,1889.2041086413315,1889.2041086413315
7242,5,-99,4,1,0,0,3.0239031505206873,1822.4210827766742
7242,6,-79,4,-2,0,0,7.300569269536743,1822.4210827766742
7242,4,-61,3,2,1,0,12.270382569112744,1822.4210827766742
7242,6,-45,3,-2,4,0,17.240195868688744,1822.4210827766742
7242,4,-28,2,3,-5,0,22.210009168264744,1822.4210827766742
7242,7,-23,2,-2,-2,0,27.179822467840744,1822.4210827766742
7242,5,-17,1,4,5,0,31.4564885868568,1822.4210827766742
7242,9,-7,1,-3,-3,0,36.4263018864328,1822.4210827766742
7242,6,-5,1,-4,1,0,1822.4210827766742,1822.4210827766742
7243,5,-99,4,1,5,0,4.969813299576001,4845.150554225879
7243,6,-74,4,-3,-2,0,9.939626599152001,4845.150554225879
7243,3,-58,3,-2,3,0,14.909439898728003,4845.150554225879
7243,1,-42,2,3,-4,0,19.879253198304003,4845.150554225879
7243,4,-38,1,-4,-4,0,4845.150554225879,4845.150554225879
7244,5,-99,4,-4,3,0,4.969813299576001,2030.0271165736665
7244,1,-78,3,1,3,0,9.939626599152001,2030.0271165736665
7244,2,-62,2,5,3,0,14.909439898728003,2030.0271165736665
7244,7,-49,2,2,-2,0,18.492958837184112,2030.0271165736665
7244,9,-41,2,0,4,0,21.5168619877048,2030.0271165736665
7244,9,-27,2,0,2,0,24.54076513822549,2030.0271165736665
7244,9,-15,2,-5,-4,0,29.510578437801488,2030.0271165736665
7244,4,-11,1,4,-5,0,34.48039173737749,2030.0271165736665
7244,8,-11,1,1,-3,0,37.84076712451939,2030.0271165736665
7244,9,-9,1,0,0,0,40.17152309448013,2030.0271165736665
7244,9,-4,1,-4,-2,0,2030.0271165736665,2030.0271165736665
7245,5,-99,4,-5,0,0,3.0239031505206873,7514.0415227511385
7245,0,-81,3,0,-4,0,6.0478063010413745,7514.0415227511385
7245,0,-72,2,0,-1,0,9.07170945156206,7514.0415227511385
7245,0,-65,1,4,-1,0,7514.0415227511385,7514.0415227511385
7246,5,-99,4,0,2,0,4.276666119016055,2118.1198554025964
7246,5,-79,3,3,-3,0,9.246479418592056,2118.1198554025964
7246,8,-67,3,1,1,0,12.606854805733956,2118.1198554025964
7246,9,-51,3,0,-3,0,15.630757956254644,2118.1198554025964
7246,9,-39,3,-2,1,0,20.600571255830644,2118.1198554025964
7246,7,-23,3,2,-4,0,24.184090194286753,2118.1198554025964
7246,9,-12,3,0,3,0,27.20799334480744,2118.1198554025964
7246,9,6,3,-1,4,0,32.177806644383445,2118.1198554025964
7246,8,27,4,0,-3,0,2118.1198554025964,2118.1198554025964
7247,5,-99,4,1,0,0,3.0239031505206873,1946.4745915803114
7247,6,-79,4,3,0,0,6.2019569808686335,1946.4745915803114
7247,9,-59,4,0,-2,0,9.225860131389322,1946.4745915803114
7247,9,-41,4,0,3,0,12.24976328191001,1946.4745915803114
7247,9,-18,4,0,0,0,14.58051925187075,1946.4745915803114
7247,9,2,4,-4,-5,0,19.55033255144675,1946.4745915803114
7247,5,14,3,3,2,0,1946.4745915803114,1946.4745915803114
7248,5,-99,4,-2,0,0,3.0239031505206873,1270.78365645178
7248,3,-81,3,3,-1,0,7.993716450096688,1270.78365645178
7248,6,-67,3,0,0,0,11.577235388552797,1270.78365645178
7248,6,-52,3,2,-2,0,16.547048688128797,1270.78365645178
7248,8,-39,3,-1,-2,0,21.516861987704797,1270.78365645178
7248,7,-26,3,0,0,0,25.100380926160906,1270.78365645178
7248,7,-11,3,-5,0,0,29.377047045176962,1270.78365645178
7248,2,1,2,0,-3,0,33.653713164193015,1270.78365645178
7248,2,5,1,-2,2,0,37.23723210264912,1270.78365645178
7248,0,14,2,5,-4,0,42.20704540222513,1270.78365645178
7248,5,22,3,-4,3,0,1270.78365645178,1270.78365645178
7249,5,-99,4,-2,0,0,3.0239031505206873,7614.888820611525
7249,3,-81,3,-3,-1,0,6.895104161428579,7614.888820611525
7249,0,-69,2,0,-5,0,9.919007311949265,7614.888820611525
7249,0,-66,1,5,-1,0,7614.888820611525,7614.888820611525
7250,5,-99,4,-2,0,0,3.0239031505206873,7115.853901507569
7250,3,-81,3,-1,-1,0,7.993716450096688,7115.853901507569
7250,2,-69,2,-2,0,0,10.884088207992853,7115.853901507569
7250,0,-61,1,2,-2,0,7115.853901507569,7115.853901507569
7251,5,-99,4,-3,4,0,4.969813299576001,3079.0580104740675
7251,2,-77,3,2,-1,0,9.939626599152001,3079.0580104740675
7251,4,-65,2,5,-3,0,14.909439898728003,3079.0580104740675
7251,9,-58,2,0,0,0,17.240195868688744,3079.0580104740675
7251,9,-48,2,0,-1,0,20.264099019209432,3079.0580104740675
7251,9,-39,2,-1,-1,0,25.233912318785432,3079.0580104740675
7251,8,-30,2,-4,2,0,30.20372561836143,3079.0580104740675
7251,4,-20,1,4,-5,0,35.173538917937435,3079.0580104740675
7251,8,-20,1,-3,0,0,3079.0580104740675,3079.0580104740675
7252,5,-99,4,1,0,0,3.0239031505206873,1540.6652927655753
7252,6,-79,4,0,-3,0,7.300569269536743,1540.6652927655753
7252,6,-62,4,1,3,0,12.270382569112744,1540.6652927655753
7252,7,-39,4,0,4,0,16.5470486881288,1540.6652927655753
7252,7,-15,4,-2,-1,0,21.5168619877048,1540.6652927655753
7252,5,1,3,0,5,0,25.793528106720856,1540.6652927655753
7252,5,23,4,3,-3,0,1540.6652927655753,1540.6652927655753
7253,5,-99,4,-1,0,0,3.0239031505206873,6812.655228390018
7253,4,-81,3,-4,0,0,6.607422088976797,6812.655228390018
7253,0,-68,2,0,2,0,9.631325239497485,6812.655228390018
7253,0,-58,1,0,3,0,6812.655228390018,6812.655228390018
7254,5,-99,4,0,0,0,2.330755969960742,1950.8484214477812
7254,5,-81,3,2,0,0,6.607422088976797,1950.8484214477812
7254,7,-66,3,2,0,0,9.497793846872963,1950.8484214477812
7254,9,-51,3,0,5,0,12.52169699739365,1950.8484214477812
7254,9,-31,3,0,3,0,15.545600147914339,1950.8484214477812
7254,9,-13,3,0,0,0,17.87635611787508,1950.8484214477812
7254,9,2,3,0,-3,0,20.900259268395768,1950.8484214477812
7254,9,14,3,0,-5,0,23.924162418916456,1950.8484214477812
7254,9,26,4,-5,-1,0,1950.8484214477812,1950.8484214477812
7255,5,-99,4,-5,0,0,3.0239031505206873,6520.182211014934
7255,0,-81,3,5,4,0,7.993716450096688,6520.182211014934
7255,5,-64,2,-3,1,0,12.963529749672688,6520.182211014934
7255,2,-55,1,-2,4,0,6520.182211014934,6520.182211014934
7256,5,-99,4,2,4,0,4.969813299576001,2365.8778181548614
7256,7,-75,4,0,0,0,8.55333223803211,2365.8778181548614
7256,7,-55,4,2,2,0,12.136851176488221,2365.8778181548614
7256,9,-33,4,0,1,0,15.16075432700891,2365.8778181548614
7256,9,-12,4,0,2,0,18.184657477529598,2365.8778181548614
7256,9,10,4,0,0,0,2365.8778181548614,2365.8778181548614
7257,5,-99,4,-3,0,0,3.0239031505206873,7318.334558054779
7257,2,-81,3,0,-3,0,7.300569269536743,7318.334558054779
7257,2,-71,2,0,0,0,10.884088207992853,7318.334558054779
7257,2,-63,1,3,0,0,7318.334558054779,7318.334558054779
7258,5,-99,4,-2,2,0,4.969813299576001,1872.1876274692722
7258,3,-79,3,1,0,0,9.246479418592056,1872.1876274692722
7258,4,-66,2,3,-4,0,14.216292718168056,1872.1876274692722
7258,7,-60,2,1,0,0,18.492958837184112,1872.1876274692722
7258,8,-50,2,1,-4,0,21.853334224326012,1872.1876274692722
7258,9,-44,2,-4,-4,0,26.823147523902012,1872.1876274692722
7258,5,-40,1,2,3,0,31.792960823478012,1872.1876274692722
7258,7,-32,1,2,-3,0,35.37647976193412,1872.1876274692722
7258,9,-30,1,0,-5,0,38.40038291245481,1872.1876274692722
7258,9,-30,1,0,5,0,41.4242860629755,1872.1876274692722
7258,9,-20,1,0,0,0,43.75504203293624,1872.1876274692722
7258,9,-15,1,-1,-1,0,48.72485533251224,1872.1876274692722
7258,8,-11,1,0,-4,0,53.0015214515283,1872.1876274692722
7258,8,-10,1,0,5,0,57.278187570544354,1872.1876274692722
7258,8,0,1,-2,1,0,62.24800087012036,1872.1876274692722
7258,6,8,2,-1,5,0,67.21781416969635,1872.1876274692722
7258,5,25,3,-3,1,0,1872.1876274692722,1872.1876274692722
7259,5,-99,4,-2,0,0,3.0239031505206873,7228.743728311195
7259,3,-81,3,1,-4,0,7.993716450096688,7228.743728311195
7259,4,-72,2,0,2,0,12.270382569112744,7228.743728311195
7259,4,-62,1,0,0,0,7228.743728311195,7228.743728311195
7260,5,-99,4,4,5,0,4.276666119016055,18.87780465808954
7260,9,-74,4,0,-4,0,7.300569269536743,18.87780465808954
7260,9,-58,4,0,-3,0,10.324472420057429,18.87780465808954
7260,9,-41,4,-2,0,0,14.601138539073485,18.87780465808954
7260,7,-21,4,-3,0,0,18.87780465808954,18.87780465808954
7260,4,-3,3,-4,0,1,18.87780465808954,18.87780465808954
7261,5,-99,4,4,5,0,4.276666119016055,1944.374530751429
7261,9,-74,4,0,3,0,7.300569269536743,1944.374530751429
7261,9,-51,4,0,-5,0,10.324472420057429,1944.374530751429
7261,9,-36,4,0,-5,0,13.348375570578117,1944.374530751429
7261,9,-21,4,0,-1,0,16.372278721098805,1944.374530751429
7261,9,-2,4,0,-2,0,19.396181871619493,1944.374530751429
7261,9,16,4,0,4,0,1944.374530751429,1944.374530751429
7262,5,-99,4,0,4,0,4.276666119016055,6518.4856838953365
7262,5,-77,3,-1,-1,0,9.246479418592056,6518.4856838953365
7262,4,-65,2,-3,2,0,14.216292718168056,6518.4856838953365
7262,1,-55,1,-1,-1,0,6518.4856838953365,6518.4856838953365
7263,5,-99,4,-4,5,0,4.969813299576001,6516.323905136815
7263,1,-76,3,-1,-2,0,8.3301886867179,6516.323905136815
7263,0,-65,2,0,2,0,11.354091837238588,6516.323905136815
7263,0,-55,1,3,5,0,6516.323905136815,6516.323905136815
7264,5,-99,4,0,5,0,4.276666119016055,6072.224996682496
7264,5,-76,3,-1,1,0,9.246479418592056,6072.224996682496
7264,4,-62,2,0,2,0,13.523145537608112,6072.224996682496
7264,4,-52,1,3,-3,0,18.492958837184112,6072.224996682496
7264,7,-50,1,-5,-1,0,6072.224996682496,6072.224996682496
7265,5,-99,4,-3,0,0,3.0239031505206873,1930.6585202120011
7265,2,-81,3,5,-5,0,7.993716450096688,1930.6585202120011
7265,7,-71,3,2,2,0,11.577235388552797,1930.6585202120011
7265,9,-54,3,0,2,0,14.601138539073485,1930.6585202120011
7265,9,-37,3,-1,3,0,19.570951838649485,1930.6585202120011
7265,8,-19,3,1,-4,0,22.931327225791385,1930.6585202120011
7265,9,-8,3,-5,4,0,27.901140525367385,1930.6585202120011
7265,4,8,2,-3,-2,0,32.870953824943385,1930.6585202120011
7265,1,18,3,-1,1,0,1930.6585202120011,1930.6585202120011
7266,5,-99,4,-2,0,0,3.0239031505206873,6520.182211014935
7266,3,-81,3,0,0,0,6.607422088976797,6520.182211014935
7266,3,-68,2,-1,5,0,11.577235388552797,6520.182211014935
7266,2,-55,1,1,1,0,6520.182211014935,6520.182211014935
7267,5,-99,4,-1,5,0,4.969813299576001,1958.927295706218
7267,4,-76,3,4,1,0,9.939626599152001,1958.927295706218
7267,8,-60,3,1,-4,0,13.300001986293902,1958.927295706218
7267,9,-49,3,0,-3,0,16.323905136814588,1958.927295706218
7267,9,-37,3,0,-1,0,19.347808287335276,1958.927295706218
7267,9,-23,3,0,-5,0,22.371711437855964,1958.927295706218
7267,9,-13,3,0,0,0,24.702467407816705,1958.927295706218
7267,9,2,3,-5,-5,0,29.672280707392705,1958.927295706218
7267,4,9,2,-4,2,0,33.94894682640876,1958.927295706218
7267,0,23,3,0,3,0,1958.927295706218,1958.927295706218
7268,5,-99,4,-4,1,0,4.969813299576001,7414.377994987759
7268,1,-80,3,-1,-1,0,8.3301886867179,7414.377994987759
7268,0,-68,2,0,-4,0,11.354091837238588,7414.377994987759
7268,0,-64,1,0,-5,0,7414.377994987759,7414.377994987759
7269,5,-99,4,0,0,0,2.330755969960742,6423.775349595445
7269,5,-81,3,-1,3,0,7.300569269536743,6423.775349595445
7269,4,-65,2,-1,3,0,12.270382569112744,6423.775349595445
7269,3,-54,1,-3,0,0,6423.775349595445,6423.775349595445
7270,5,-99,4,3,0,0,3.0239031505206873,1960.739674462649
7270,8,-79,4,-3,1,0,7.993716450096688,1960.739674462649
7270,5,-60,3,-2,0,0,12.270382569112744,1960.739674462649
7270,3,-47,2,4,4,0,17.240195868688744,1960.739674462649
7270,7,-33,2,2,0,0,20.13056762658491,1960.739674462649
7270,9,-23,2,0,5,0,23.154470777105598,1960.739674462649
7270,9,-8,2,0,-4,0,26.178373927626286,1960.739674462649
7270,9,-2,2,-1,-1,0,31.148187227202285,1960.739674462649
7270,8,7,2,1,0,0,33.81541543378424,1960.739674462649
7270,9,19,3,-2,5,0,1960.739674462649,1960.739674462649
7271,5,-99,4,0,0,0,2.330755969960742,7322.992713996161
7271,5,-81,3,-2,-3,0,7.300569269536743,7322.992713996161
7271,3,-71,2,0,0,0,10.884088207992853,7322.992713996161
7271,3,-63,1,2,-3,0,7322.992713996161,7322.992713996161
7272,5,-99,4,3,4,0,4.969813299576001,2166.353799026764
7272,8,-75,4,-1,0,0,9.246479418592056,2166.353799026764
7272,7,-55,4,2,2,0,12.829998357048165,2166.353799026764
7272,9,-33,4,0,-3,0,15.853901507568853,2166.353799026764
7272,9,-16,4,0,3,0,18.87780465808954,2166.353799026764
7272,9,7,4,0,0,0,21.208560628050282,2166.353799026764
7272,9,27,4,-1,2,0,2166.353799026764,2166.353799026764
7273,5,-99,4,2,0,0,3.0239031505206873,1957.821131827786
7273,7,-79,4,1,1,0,7.993716450096688,1957.821131827786
7273,8,-58,4,-1,-3,0,12.963529749672688,1957.821131827786
7273,7,-41,4,-3,-3,0,17.933343049248688,1957.821131827786
7273,4,-26,3,5,-3,0,22.903156348824687,1957.821131827786
7273,9,-14,3,0,1,0,25.927059499345376,1957.821131827786
7273,9,2,3,-5,2,0,30.896872798921375,1957.821131827786
7273,4,21,4,4,-1,0,1957.821131827786,1957.821131827786
7274,5,-99,4,0,5,0,4.276666119016055,6824.454637660597
7274,5,-76,3,0,-3,0,8.55333223803211,6824.454637660597
7274,5,-66,2,-2,0,0,12.829998357048165,6824.454637660597
7274,3,-58,1,-3,3,0,6824.454637660597,6824.454637660597
7275,5,-99,4,0,0,0,2.330755969960742,1643.477962824726
7275,5,-81,3,2,4,0,7.300569269536743,1643.477962824726
7275,7,-62,3,2,-2,0,10.884088207992853,1643.477962824726
7275,9,-49,3,0,5,0,13.907991358513542,1643.477962824726
7275,9,-29,3,-4,1,0,18.87780465808954,1643.477962824726
7275,5,-15,2,1,4,0,23.84761795766554,1643.477962824726
7275,6,-1,2,2,-2,0,28.81743125724154,1643.477962824726
7275,8,7,2,1,3,0,32.17780664438344,1643.477962824726
7275,9,22,3,0,-5,0,1643.477962824726,1643.477962824726
7276,5,-99,4,-5,5,0,4.969813299576001,1755.4467906981545
7276,0,-76,3,4,-3,0,9.939626599152001,1755.4467906981545
7276,4,-66,2,3,-5,0,14.909439898728003,1755.4467906981545
7276,7,-61,2,1,2,0,19.879253198304003,1755.4467906981545
7276,8,-49,2,0,3,0,24.15591931732006,1755.4467906981545
7276,8,-36,2,1,0,0,26.823147523902016,1755.4467906981545
7276,9,-26,2,0,4,0,29.847050674422704,1755.4467906981545
7276,9,-12,2,-2,1,0,34.81686397399871,1755.4467906981545
7276,7,-1,2,2,-1,0,38.400382912454816,1755.4467906981545
7276,9,8,2,-5,1,0,43.37019621203082,1755.4467906981545
7276,4,21,3,-3,1,0,1755.4467906981545,1755.4467906981545
7277,5,-99,4,0,1,0,4.276666119016055,1889.083707113127
7277,5,-80,3,4,4,0,8.55333223803211,1889.083707113127
7277,9,-61,3,-2,5,0,13.523145537608112,1889.083707113127
7277,7,-41,3,1,0,0,17.79981165662417,1889.083707113127
7277,8,-26,3,-3,4,0,22.76962495620017,1889.083707113127
7277,5,-9,2,3,2,0,27.739438255776168,1889.083707113127
7277,8,3,2,0,0,0,31.322957194232277,1889.083707113127
7277,8,15,3,1,2,0,1889.083707113127,1889.083707113127
7278,5,-99,4,1,2,0,4.969813299576001,2923.4421528495573
7278,6,-77,4,2,2,0,9.939626599152001,2923.4421528495573
7278,8,-55,4,-5,-5,0,14.909439898728003,2923.4421528495573
7278,3,-42,3,-3,0,0,18.08749372907595,2923.4421528495573
7278,0,-29,2,0,2,0,21.111396879596636,2923.4421528495573
7278,0,-19,1,0,0,0,2923.4421528495573,2923.4421528495573
7279,5,-99,4,0,0,0,2.330755969960742,7223.800869823527
7279,5,-81,3,0,-5,0,6.607422088976797,7223.800869823527
7279,5,-73,2,-2,3,0,11.577235388552797,7223.800869823527
7279,3,-62,1,-1,-3,0,7223.800869823527,7223.800869823527
7280,5,-99,4,0,0,0,2.330755969960742,6923.476096604341
7280,5,-81,3,-2,1,0,7.300569269536743,6923.476096604341
7280,3,-67,2,0,0,0,10.884088207992853,6923.476096604341
7280,3,-59,1,-1,4,0,6923.476096604341,6923.476096604341
7281,5,-99,4,3,4,0,4.969813299576001,1974.6385284268258
7281,8,-75,4,0,0,0,8.55333223803211,1974.6385284268258
7281,8,-55,4,1,-1,0,11.91370762517401,1974.6385284268258
7281,9,-36,4,0,1,0,14.937610775694697,1974.6385284268258
7281,9,-15,4,0,-2,0,17.961513926215385,1974.6385284268258
7281,9,3,4,0,5,0,20.985417076736073,1974.6385284268258
7281,9,28,4,-4,2,0,1974.6385284268258,1974.6385284268258
7282,5,-99,4,2,0,0,3.0239031505206873,2133.1303894246535
7282,7,-79,4,-2,-4,0,7.993716450096688,2133.1303894246535
7282,5,-65,3,4,-5,0,12.270382569112744,2133.1303894246535
7282,9,-55,3,0,4,0,15.294285719633432,2133.1303894246535
7282,9,-36,3,-4,5,0,20.264099019209432,2133.1303894246535
7282,5,-18,2,-4,-1,0,25.233912318785432,2133.1303894246535
7282,1,-11,1,-1,3,0,2133.1303894246535,2133.1303894246535
7283,5,-99,4,1,1,0,4.969813299576001,1975.3316756073857
7283,6,-78,4,1,0,0,9.246479418592056,1975.3316756073857
7283,7,-58,4,1,-1,0,14.216292718168056,1975.3316756073857
7283,8,-39,4,1,-2,0,17.576668105309956,1975.3316756073857
7283,9,-21,4,0,4,0,20.600571255830644,1975.3316756073857
7283,9,3,4,0,-4,0,23.624474406351332,1975.3316756073857
7283,9,19,4,0,-3,0,1975.3316756073857,1975.3316756073857
7284,5,-99,4,-5,4,0,4.969813299576001,6113.348375570578
7284,0,-77,3,0,5,0,7.993716450096688,6113.348375570578
7284,0,-59,2,0,0,0,10.324472420057429,6113.348375570578
7284,0,-51,1,0,-3,0,6113.348375570578,6113.348375570578
7285,5,-99,4,-2,0,0,3.0239031505206873,7322.874930960504
7285,3,-81,3,-3,-1,0,6.895104161428579,7322.874930960504
7285,0,-69,2,3,-2,0,11.86491746100458,7322.874930960504
7285,3,-63,1,-3,-5,0,7322.874930960504,7322.874930960504
7286,5,-99,4,0,0,0,2.330755969960742,1941.3482129808656
7286,5,-81,3,4,1,0,6.607422088976797,1941.3482129808656
7286,9,-65,3,0,-1,0,9.631325239497485,1941.3482129808656
7286,9,-51,3,0,-5,0,12.655228390018173,1941.3482129808656
7286,9,-41,3,-2,-4,0,17.625041689594173,1941.3482129808656
7286,7,-30,3,-2,0,0,21.90170780861023,1941.3482129808656
7286,5,-17,2,2,0,0,26.178373927626286,1941.3482129808656
7286,7,-7,2,2,-4,0,29.761892866082395,1941.3482129808656
7286,9,-1,2,0,4,0,32.78579601660308,1941.3482129808656
7286,9,15,3,0,2,0,1941.3482129808656,1941.3482129808656
7287,5,-99,4,-2,3,0,4.969813299576001,5533.046220540524
7287,3,-78,3,3,1,0,9.939626599152001,5533.046220540524
7287,6,-62,3,-3,-5,0,14.909439898728003,5533.046220540524
7287,3,-54,2,0,1,0,19.18610601774406,5533.046220540524
7287,3,-45,1,-3,-2,0,5533.046220540524,5533.046220540524
7288,5,-99,4,-5,0,0,3.0239031505206873,7912.095612602083
7288,0,-81,3,0,-5,0,6.0478063010413745,7912.095612602083
7288,0,-73,2,0,-4,0,9.07170945156206,7912.095612602083
7288,0,-69,1,0,-2,0,7912.095612602083,7912.095612602083
7289,5,-99,4,4,4,0,4.276666119016055,2052.6968655886026
7289,9,-75,4,-3,0,0,8.55333223803211,2052.6968655886026
7289,6,-55,4,3,0,0,11.731386068380056,2052.6968655886026
7289,9,-35,4,0,3,0,14.755289218900742,2052.6968655886026
7289,9,-12,4,0,-3,0,17.77919236942143,2052.6968655886026
7289,9,5,4,0,-3,0,20.80309551994212,2052.6968655886026
7289,9,22,4,0,0,0,2052.6968655886026,2052.6968655886026
7290,5,-99,4,-2,4,0,4.969813299576001,4835.078397885545
7290,3,-77,3,1,1,0,9.939626599152001,4835.078397885545
7290,4,-63,2,5,-5,0,14.909439898728003,4835.078397885545
7290,9,-58,2,-3,-1,0,19.879253198304003,4835.078397885545
7290,6,-49,2,-4,3,0,24.849066497880003,4835.078397885545
7290,2,-38,1,1,-2,0,4835.078397885545,4835.078397885545
7291,5,-99,4,-5,0,0,3.0239031505206873,6722.77809774366
7291,0,-81,3,0,4,0,6.0478063010413745,6722.77809774366
7291,0,-64,2,3,-1,0,11.017619600617376,6722.77809774366
7291,3,-57,1,-3,-5,0,6722.77809774366,6722.77809774366
7292,5,-99,4,1,0,0,3.0239031505206873,1789.3449197191337
7292,6,-79,4,0,0,0,6.607422088976797,1789.3449197191337
7292,6,-59,4,2,0,0,10.884088207992853,1789.3449197191337
7292,8,-39,4,1,0,0,13.551316414574808,1789.3449197191337
7292,9,-19,4,-2,2,0,18.52112971415081,1789.3449197191337
7292,7,3,4,0,-1,0,22.797795833166866,1789.3449197191337
7292,7,22,4,-3,5,0,1789.3449197191337,1789.3449197191337
7293,5,-99,4,4,3,0,4.276666119016055,4678.090103615267
7293,9,-76,4,-5,1,0,9.246479418592056,4678.090103615267
7293,4,-57,3,1,3,0,14.216292718168056,4678.090103615267
7293,5,-41,2,0,-4,0,18.492958837184112,4678.090103615267
7293,5,-37,1,1,-4,0,23.462772136760112,4678.090103615267
7293,6,-36,1,-5,3,0,4678.090103615267,4678.090103615267
7294,5,-99,4,-4,3,0,4.969813299576001,6640.770077585423
7294,1,-78,3,4,1,0,9.939626599152001,6640.770077585423
7294,5,-64,2,0,0,0,13.523145537608112,6640.770077585423
7294,5,-56,1,-3,-2,0,6640.770077585423,6640.770077585423
7295,5,-99,4,0,0,0,2.330755969960742,2641.1354495243268
7295,5,-81,3,2,-2,0,7.300569269536743,2641.1354495243268
7295,7,-68,3,2,0,0,10.190941027432908,2641.1354495243268
7295,9,-53,3,-1,4,0,15.16075432700891,2641.1354495243268
7295,8,-34,3,-3,-3,0,20.13056762658491,2641.1354495243268
7295,5,-24,2,-3,0,0,24.407233745600966,2641.1354495243268
7295,2,-16,1,0,3,0,2641.1354495243268,2641.1354495243268
7296,5,-99,4,1,3,0,4.969813299576001,2059.746120429859
7296,6,-76,4,-4,0,0,9.246479418592056,2059.746120429859
7296,2,-58,3,4,2,0,14.216292718168056,2059.746120429859
7296,6,-41,3,3,1,0,18.08749372907595,2059.746120429859
7296,9,-25,3,0,5,0,21.111396879596636,2059.746120429859
7296,9,-5,3,0,3,0,24.135300030117325,2059.746120429859
7296,9,13,3,0,-1,0,27.159203180638013,2059.746120429859
7296,9,29,4,0,1,0,2059.746120429859,2059.746120429859
7297,5,-99,4,0,0,0,2.330755969960742,4257.513056751596
7297,5,-81,3,1,4,0,7.300569269536743,4257.513056751596
7297,6,-62,3,-4,-3,0,12.270382569112744,4257.513056751596
7297,2,-52,2,2,2,0,17.240195868688744,4257.513056751596
7297,4,-42,1,5,-2,0,22.210009168264744,4257.513056751596
7297,9,-39,1,0,3,0,25.233912318785432,4257.513056751596
7297,9,-31,1,-4,0,0,4257.513056751596,4257.513056751596
7298,5,-99,4,3,2,0,4.969813299576001,5324.155919317321
7298,8,-77,4,-3,-3,0,9.939626599152001,5324.155919317321
7298,5,-62,3,-1,1,0,14.909439898728003,5324.155919317321
7298,4,-48,2,-4,-3,0,19.18610601774406,5324.155919317321
7298,0,-43,1,2,2,0,5324.155919317321,5324.155919317321
7299,5,-99,4,4,4,0,4.276666119016055,1923.3579509424644
7299,9,-75,4,-1,-5,0,9.246479418592056,1923.3579509424644
7299,8,-60,4,1,5,0,12.606854805733956,1923.3579509424644
7299,9,-35,4,-5,1,0,17.576668105309956,1923.3579509424644
7299,4,-16,3,4,5,0,22.546481404885956,1923.3579509424644
7299,8,4,3,1,2,0,25.906856792027856,1923.3579509424644
7299,9,23,4,0,-4,0,1923.3579509424644,1923.3579509424644
7300,5,-99,4,1,4,0,4.969813299576001,3877.6949294014903
7300,6,-75,4,-5,-5,0,9.939626599152001,3877.6949294014903
7300,1,-62,3,3,0,0,14.216292718168056,3877.6949294014903
7300,4,-49,2,4,-4,0,19.186106017744056,3877.6949294014903
7300,8,-43,2,0,-1,0,23.462772136760112,3877.6949294014903
7300,8,-34,2,-3,-2,0,28.43258543633611,3877.6949294014903
7300,5,-28,1,-5,-5,0,3877.6949294014903,3877.6949294014903
7301,5,-99,4,2,5,0,4.969813299576001,2028.4607563133027
7301,7,-74,4,2,5,0,8.55333223803211,2028.4607563133027
7301,9,-49,4,-3,0,0,12.829998357048165,2028.4607563133027
7301,6,-29,4,2,3,0,17.799811656624165,2028.4607563133027
7301,8,-6,4,1,0,0,20.467039863206118,2028.4607563133027
7301,9,14,4,0,-5,0,23.490943013726806,2028.4607563133027
7301,9,29,4,-2,3,0,2028.4607563133027,2028.4607563133027
7302,5,-99,4,0,0,0,2.330755969960742,1984.7323057058052
7302,5,-81,3,3,4,0,7.300569269536743,1984.7323057058052
7302,8,-62,3,1,-1,0,10.660944656678643,1984.7323057058052
7302,9,-48,3,-1,3,0,15.630757956254644,1984.7323057058052
7302,8,-30,3,-2,0,0,19.9074240752707,1984.7323057058052
7302,6,-15,3,3,-3,0,23.778625086178593,1984.7323057058052
7302,9,-3,3,0,0,0,26.109381056139334,1984.7323057058052
7302,9,12,3,-1,-4,0,31.079194355715334,1984.7323057058052
7302,8,25,4,-1,-3,0,1984.7323057058052,1984.7323057058052
7303,5,-99,4,4,0,0,2.330755969960742,2027.815982717027
7303,9,-79,4,0,-2,0,5.354659120481429,2027.815982717027
7303,9,-61,4,0,-2,0,8.378562271002117,2027.815982717027
7303,9,-43,4,0,-3,0,11.402465421522805,2027.815982717027
7303,9,-26,4,-1,0,0,15.679131540538862,2027.815982717027
7303,8,-6,4,-1,-5,0,20.64894484011486,2027.815982717027
7303,7,9,4,0,0,0,24.23246377857097,2027.815982717027
7303,7,29,4,2,2,0,2027.815982717027,2027.815982717027
7304,5,-99,4,0,4,0,4.276666119016055,6514.601138539074
7304,5,-77,3,-5,0,0,8.55333223803211,6514.601138539074
7304,0,-64,2,0,1,0,11.577235388552797,6514.601138539074
7304,0,-55,1,0,-5,0,6514.601138539074,6514.601138539074
7305,5,-99,4,1,0,0,3.0239031505206873,1923.6728479906355
7305,6,-79,4,1,1,0,7.993716450096688,1923.6728479906355
7305,7,-58,4,2,2,0,11.577235388552797,1923.6728479906355
7305,9,-36,4,0,-2,0,14.601138539073485,1923.6728479906355
7305,9,-18,4,0,-2,0,17.625041689594173,1923.6728479906355
7305,9,0,4,0,3,0,20.64894484011486,1923.6728479906355
7305,9,23,4,0,1,0,1923.6728479906355,1923.6728479906355
7306,5,-99,4,-1,3,0,4.969813299576001,6018.7806409096365
