# trial, step, v, x_car, y_car, x_ped, y_ped, del_x, del_y, reward, v_new, x_car_new, y_car_new, x_ped_new, y_ped_new
1.900000000000000000e+01,1.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,5.023928067854807722e+00,4.934081665632336211e+01,-1.444119308637743515e-01,-1.861430997765600948e+00,-8.644429228773461427e-01,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,4.879516136991033370e+00,4.747938565855776005e+01
1.900000000000000000e+01,2.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,4.879516136991033370e+00,4.747938565855776005e+01,-6.605583620115371701e-01,8.483952305480353395e-01,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,6.000000000000000000e+01,4.218957774979496200e+00,4.832778088910579584e+01
2.000000000000000000e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,0.000000000000000000e+00,6.500000000000000000e+00,5.000000000000000000e+01,-1.019787070815548979e+00,-3.223312985164281663e-01,-1.715529883542456502e-01,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,5.480212929184451021e+00,4.967766870148356873e+01
2.000000000000000000e+01,1.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,5.480212929184451021e+00,4.967766870148356873e+01,-1.829404958848357410e-01,9.166980835106759429e-01,-6.798075166430643801e-01,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,5.297272433299615280e+00,5.059436678499424289e+01
2.000000000000000000e+01,2.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,5.297272433299615280e+00,5.059436678499424289e+01,-8.165600199325888653e-01,6.445819395788001671e-01,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,6.000000000000000000e+01,4.480712413367026414e+00,5.123894872457304217e+01
2.100000000000000000e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,0.000000000000000000e+00,6.500000000000000000e+00,5.000000000000000000e+01,-9.418567729385634024e-01,9.842355755471650092e-01,-4.518495478581201485e-01,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,5.558143227061436598e+00,5.098423557554716723e+01
2.100000000000000000e+01,1.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,5.558143227061436598e+00,5.098423557554716723e+01,-7.578128811315538726e-01,-3.482333620351387715e-01,-2.736576445745492747e-01,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,4.800330345929882725e+00,5.063600221351202890e+01
2.100000000000000000e+01,2.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,4.800330345929882725e+00,5.063600221351202890e+01,-1.020698713690093573e+00,-2.642656211748106720e-01,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,6.000000000000000000e+01,3.779631632239789152e+00,5.037173659233722134e+01
2.200000000000000000e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,0.000000000000000000e+00,6.500000000000000000e+00,5.000000000000000000e+01,-8.925847954612988744e-01,-1.065352858636239741e+00,-4.851327181966181290e-01,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,5.607415204538701126e+00,4.893464714136376159e+01
2.200000000000000000e+01,1.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,5.607415204538701126e+00,4.893464714136376159e+01,-8.902675577808452090e-01,-4.582298457577116402e-01,-2.518581767677948724e-01,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,4.717147646757855917e+00,4.847641729560604773e+01
2.200000000000000000e+01,2.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,4.717147646757855917e+00,4.847641729560604773e+01,-5.891672766506452774e-01,1.371295298785629946e+00,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,6.000000000000000000e+01,4.127980370107210639e+00,4.984771259439168034e+01
2.300000000000000000e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,0.000000000000000000e+00,6.500000000000000000e+00,5.000000000000000000e+01,-1.177005729272285084e+00,-1.360673072542126105e+00,-5.907153214602549607e-01,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,5.322994270727715360e+00,4.863932692745787278e+01
2.300000000000000000e+01,1.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,5.322994270727715360e+00,4.863932692745787278e+01,-6.188284009062385849e-01,1.594399537632815722e-01,-3.308345368069995351e-01,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,4.704165869821476775e+00,4.879876688122115524e+01
2.300000000000000000e+01,2.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,4.704165869821476775e+00,4.879876688122115524e+01,-4.747649777162665785e-01,1.515662143973803389e+00,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,6.000000000000000000e+01,4.229400892105210197e+00,5.031442902519496130e+01
2.400000000000000000e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,0.000000000000000000e+00,6.500000000000000000e+00,5.000000000000000000e+01,-7.544657683080444599e-01,-5.696639532192437905e-01,-3.439003350048477903e-01,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,5.745534231691955540e+00,4.943033604678075932e+01
2.400000000000000000e+01,1.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,5.745534231691955540e+00,4.943033604678075932e+01,-6.571881063668394418e-01,-1.515417454163185740e+00,-6.625279978175888651e-01,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,5.088346125325116098e+00,4.791491859261757469e+01
2.400000000000000000e+01,2.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,5.088346125325116098e+00,4.791491859261757469e+01,-6.485736194341082950e-01,-1.558828163341450246e-01,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,6.000000000000000000e+01,4.439772505891007803e+00,4.775903577628343299e+01
